2025-04-26 15:50:46.352 | ERROR    | extractor.consumer:worker:167 - [ERROR at ATTEMPT 2/3] Worker 4 got error: HTTPSConnectionPool(host='generativelanguage.googleapis.com', port=443): Max retries exceeded with url: /v1beta/models/gemini-2.0-flash-lite:generateContent (Caused by NameResolutionError("<urllib3.connection.HTTPSConnection object at 0x000001FBF68C65F0>: Failed to resolve 'generativelanguage.googleapis.com' ([Errno 11001] getaddrinfo failed)")) | Text: here , prisoners were tortured . | Trigger: ['tortured']
2025-04-26 15:52:42.902 | ERROR    | extractor.consumer:worker:171 - [FAIL] Worker 2 cannot extract event list after 3 attempts. | Text: actually more of the money from your donation has a chance of going directly toward its intended purpose than any other charity . | Trigger: ['donation']
2025-04-26 15:52:42.906 | ERROR    | extractor.consumer:worker:167 - [ERROR at ATTEMPT 2/3] Worker 4 got error: HTTPSConnectionPool(host='generativelanguage.googleapis.com', port=443): Max retries exceeded with url: /v1beta/models/gemini-2.0-flash-lite:generateContent (Caused by NameResolutionError("<urllib3.connection.HTTPSConnection object at 0x000001FBF626A200>: Failed to resolve 'generativelanguage.googleapis.com' ([Errno 11001] getaddrinfo failed)")) | Text: what's notable in this debate , however , is that according to msn moneycentral , tobacco executives are attacking the tax by noting that ` ` while north carolina's excise tax is only 5 cents , the total taxes given to north carolina by smokers adds up to more than 61 cents per pack .'' | Trigger: ['given']
2025-04-26 15:52:42.911 | ERROR    | extractor.consumer:worker:167 - [ERROR at ATTEMPT 1/3] Worker 3 got error: HTTPSConnectionPool(host='generativelanguage.googleapis.com', port=443): Max retries exceeded with url: /v1beta/models/gemini-2.0-flash-lite:generateContent (Caused by NameResolutionError("<urllib3.connection.HTTPSConnection object at 0x000001FBF62690F0>: Failed to resolve 'generativelanguage.googleapis.com' ([Errno 11001] getaddrinfo failed)")) | Text: if harmed by a doc , they ought to be able to recover their economic costs , economic losses . | Trigger: ['harmed', 'recover']
2025-04-26 15:52:42.916 | ERROR    | extractor.consumer:worker:167 - [ERROR at ATTEMPT 1/3] Worker 1 got error: HTTPSConnectionPool(host='generativelanguage.googleapis.com', port=443): Max retries exceeded with url: /v1beta/models/gemini-2.0-flash-lite:generateContent (Caused by NameResolutionError("<urllib3.connection.HTTPSConnection object at 0x000001FBF7D656C0>: Failed to resolve 'generativelanguage.googleapis.com' ([Errno 11001] getaddrinfo failed)")) | Text: werkheiser out-raised his opponent by almost 2 to 1 : werkheiser $ 81 , 615 ; albo $ 55 , 119 . | Trigger: ['out-raised']
2025-04-26 15:52:42.919 | ERROR    | extractor.consumer:worker:167 - [ERROR at ATTEMPT 2/3] Worker 0 got error: HTTPSConnectionPool(host='generativelanguage.googleapis.com', port=443): Max retries exceeded with url: /v1beta/models/gemini-2.0-flash-lite:generateContent (Caused by NameResolutionError("<urllib3.connection.HTTPSConnection object at 0x000001FBF7D65720>: Failed to resolve 'generativelanguage.googleapis.com' ([Errno 11001] getaddrinfo failed)")) | Text: ` ` i am humbled by the support of so many citizens in the 42nd district who are voting with their pocketbooks for a change in leadership . | Trigger: ['support']
2025-04-26 15:52:42.923 | ERROR    | extractor.consumer:worker:167 - [ERROR at ATTEMPT 1/3] Worker 2 got error: HTTPSConnectionPool(host='generativelanguage.googleapis.com', port=443): Max retries exceeded with url: /v1beta/models/gemini-2.0-flash-lite:generateContent (Caused by NameResolutionError("<urllib3.connection.HTTPSConnection object at 0x000001FBF6269630>: Failed to resolve 'generativelanguage.googleapis.com' ([Errno 11001] getaddrinfo failed)")) | Text: if you are going to give assistance then look with suspicion at all they do it is better to keep your $ $ $ . | Trigger: ['assistance']
2025-04-26 15:52:42.931 | ERROR    | extractor.consumer:worker:167 - [ERROR at ATTEMPT 3/3] Worker 4 got error: HTTPSConnectionPool(host='generativelanguage.googleapis.com', port=443): Max retries exceeded with url: /v1beta/models/gemini-2.0-flash-lite:generateContent (Caused by NameResolutionError("<urllib3.connection.HTTPSConnection object at 0x000001FBF626B670>: Failed to resolve 'generativelanguage.googleapis.com' ([Errno 11001] getaddrinfo failed)")) | Text: what's notable in this debate , however , is that according to msn moneycentral , tobacco executives are attacking the tax by noting that ` ` while north carolina's excise tax is only 5 cents , the total taxes given to north carolina by smokers adds up to more than 61 cents per pack .'' | Trigger: ['given']
2025-04-26 15:52:42.938 | ERROR    | extractor.consumer:worker:167 - [ERROR at ATTEMPT 2/3] Worker 3 got error: HTTPSConnectionPool(host='generativelanguage.googleapis.com', port=443): Max retries exceeded with url: /v1beta/models/gemini-2.0-flash-lite:generateContent (Caused by NameResolutionError("<urllib3.connection.HTTPSConnection object at 0x000001FBF626A6B0>: Failed to resolve 'generativelanguage.googleapis.com' ([Errno 11001] getaddrinfo failed)")) | Text: if harmed by a doc , they ought to be able to recover their economic costs , economic losses . | Trigger: ['harmed', 'recover']
2025-04-26 15:52:42.946 | ERROR    | extractor.consumer:worker:167 - [ERROR at ATTEMPT 2/3] Worker 1 got error: HTTPSConnectionPool(host='generativelanguage.googleapis.com', port=443): Max retries exceeded with url: /v1beta/models/gemini-2.0-flash-lite:generateContent (Caused by NameResolutionError("<urllib3.connection.HTTPSConnection object at 0x000001FBF68C7760>: Failed to resolve 'generativelanguage.googleapis.com' ([Errno 11001] getaddrinfo failed)")) | Text: werkheiser out-raised his opponent by almost 2 to 1 : werkheiser $ 81 , 615 ; albo $ 55 , 119 . | Trigger: ['out-raised']
2025-04-26 15:52:42.957 | ERROR    | extractor.consumer:worker:167 - [ERROR at ATTEMPT 3/3] Worker 0 got error: HTTPSConnectionPool(host='generativelanguage.googleapis.com', port=443): Max retries exceeded with url: /v1beta/models/gemini-2.0-flash-lite:generateContent (Caused by NameResolutionError("<urllib3.connection.HTTPSConnection object at 0x000001FBF5B19330>: Failed to resolve 'generativelanguage.googleapis.com' ([Errno 11001] getaddrinfo failed)")) | Text: ` ` i am humbled by the support of so many citizens in the 42nd district who are voting with their pocketbooks for a change in leadership . | Trigger: ['support']
2025-04-26 15:52:43.113 | ERROR    | extractor.consumer:worker:171 - [FAIL] Worker 4 cannot extract event list after 3 attempts. | Text: what's notable in this debate , however , is that according to msn moneycentral , tobacco executives are attacking the tax by noting that ` ` while north carolina's excise tax is only 5 cents , the total taxes given to north carolina by smokers adds up to more than 61 cents per pack .'' | Trigger: ['given']
2025-04-26 15:52:43.190 | ERROR    | extractor.consumer:worker:171 - [FAIL] Worker 0 cannot extract event list after 3 attempts. | Text: ` ` i am humbled by the support of so many citizens in the 42nd district who are voting with their pocketbooks for a change in leadership . | Trigger: ['support']
2025-04-26 15:53:17.179 | ERROR    | extractor.llm:extract_response:186 - [EXTRACT RESPONSE] No events found in the response | Text: ```json
{
    "trigger_word": "benefits",
    "event_type": "receiving",
    "event_time": null,
    "event_location": "youngstown state",
    "event_participants": ["tressel"],
    "description": [
        "The trigger word 'benefits' refers to the act of receiving something advantageous, often in an illicit manner.",
        "The event 'benefits' in this context signifies the receipt of unauthorized advantages, like cash, cars, and grade fixing, implying unethical conduct.",
        "The mention of 'illegal benefits' highlights the violation of rules and regulations, creating a controversy."
    ]
}
```
2025-04-26 15:53:17.182 | ERROR    | extractor.llm:extract_event2:334 - [EXTRACT EVENT 2] Failed to extract event list from response: ```json
{
    "trigger_word": "benefits",
    "event_type": "receiving",
    "event_time": null,
    "event_location": "youngstown state",
    "event_participants": ["tressel"],
    "description": [
        "The trigger word 'benefits' refers to the act of receiving something advantageous, often in an illicit manner.",
        "The event 'benefits' in this context signifies the receipt of unauthorized advantages, like cash, cars, and grade fixing, implying unethical conduct.",
        "The mention of 'illegal benefits' highlights the violation of rules and regulations, creating a controversy."
    ]
}
``` | Text: it shouldn't surprise buckeye fans either , since tressel had similar problems at youngstown state , and left a wake of controversy behind himself there as well , including-lrb-surprise-rrb-illegal benefits including cash , cars , grade fixing , etc . .
2025-04-26 15:54:32.823 | ERROR    | extractor.llm:extract_response:186 - [EXTRACT RESPONSE] No events found in the response | Text: ```json
{
    "blind": {
        "trigger_word": "blind",
        "event_type": "physical_harm",
        "event_time": "temporarily",
        "event_location": None,
        "event_participants": ["pilots"],
        "description": [
            "The trigger word 'blind' describes a physical impairment where sight is lost or severely reduced.",
            "The event 'blind' in this context refers to the temporary loss of sight inflicted upon pilots, potentially endangering their ability to operate the aircraft.",
            "The action of being 'blind' due to laser beams could lead to a pilot's inability to see, impacting their ability to control the plane, and potentially leading to a crash."
        ]
    }
}
```
2025-04-26 15:54:32.826 | ERROR    | extractor.llm:extract_event2:334 - [EXTRACT EVENT 2] Failed to extract event list from response: ```json
{
    "blind": {
        "trigger_word": "blind",
        "event_type": "physical_harm",
        "event_time": "temporarily",
        "event_location": None,
        "event_participants": ["pilots"],
        "description": [
            "The trigger word 'blind' describes a physical impairment where sight is lost or severely reduced.",
            "The event 'blind' in this context refers to the temporary loss of sight inflicted upon pilots, potentially endangering their ability to operate the aircraft.",
            "The action of being 'blind' due to laser beams could lead to a pilot's inability to see, impacting their ability to control the plane, and potentially leading to a crash."
        ]
    }
}
``` | Text: laser beams can temporarily blind or disorient pilots and possibly cause a plane to crash .
2025-04-26 15:54:48.166 | ERROR    | extractor.llm:extract_response:186 - [EXTRACT RESPONSE] No events found in the response | Text: ```json
{
    "trigger_word": "injured",
    "event_type": "injury",
    "event_time": null,
    "event_location": null,
    "event_participants": ["person"],
    "description": [
        "The trigger word 'injured' signifies that someone sustained harm or physical damage.",
        "The event 'injured' implies that a person was hurt, but the details about the cause or severity of the injury are not provided in this context.",
        "In the given sentence, the event 'injured' is mentioned in connection with a person, however, no information on the identity of the injured person is given."
    ]
}
```

2025-04-26 15:54:48.169 | ERROR    | extractor.llm:extract_event2:334 - [EXTRACT EVENT 2] Failed to extract event list from response: ```json
{
    "trigger_word": "injured",
    "event_type": "injury",
    "event_time": null,
    "event_location": null,
    "event_participants": ["person"],
    "description": [
        "The trigger word 'injured' signifies that someone sustained harm or physical damage.",
        "The event 'injured' implies that a person was hurt, but the details about the cause or severity of the injury are not provided in this context.",
        "In the given sentence, the event 'injured' is mentioned in connection with a person, however, no information on the identity of the injured person is given."
    ]
}
```
 | Text: there was no information on the identity of the injured person .
2025-04-26 15:55:07.148 | ERROR    | extractor.llm:extract_response:186 - [EXTRACT RESPONSE] No events found in the response | Text: ```json
{
    "trigger_word": "injured",
    "event_type": "injury",
    "event_time": "since the rioting began",
    "event_location": "benton harbor",
    "event_participants": ["ten people"],
    "description": [
        "The trigger word 'injured' indicates an event where physical harm or damage was inflicted upon a person, resulting in an injury.",
        "The event 'injured' describes the state of having sustained physical harm, usually as a result of an external factor like violence or accident.",
        "The occurrence of the event 'injured' is connected with the rioting and occurred in benton harbor, implicating a potential causal relationship between the rioting and the injuries suffered by at least ten people."
    ]
}
```

2025-04-26 15:55:07.151 | ERROR    | extractor.llm:extract_event2:334 - [EXTRACT EVENT 2] Failed to extract event list from response: ```json
{
    "trigger_word": "injured",
    "event_type": "injury",
    "event_time": "since the rioting began",
    "event_location": "benton harbor",
    "event_participants": ["ten people"],
    "description": [
        "The trigger word 'injured' indicates an event where physical harm or damage was inflicted upon a person, resulting in an injury.",
        "The event 'injured' describes the state of having sustained physical harm, usually as a result of an external factor like violence or accident.",
        "The occurrence of the event 'injured' is connected with the rioting and occurred in benton harbor, implicating a potential causal relationship between the rioting and the injuries suffered by at least ten people."
    ]
}
```
 | Text: at least ten people have been injured and at least five homes have burned in benton harbor since the rioting began .
2025-04-26 15:58:01.158 | ERROR    | extractor.llm:extract_response:186 - [EXTRACT RESPONSE] No events found in the response | Text: ```json
{
    "trigger_word": "election",
    "event_type": "election",
    "event_time": "election day",
    "event_location": None,
    "event_participants": [
        "voters"
    ],
    "description": [
        "The trigger word 'election' refers to the process of voting to choose a candidate or to decide an issue.",
        "The event 'election' in the context suggests the process of selecting representatives or making decisions through voting.",
        "The event 'election' denotes a specific time when citizens exercise their right to vote and determine the outcome of a political process."
    ]
}
```
2025-04-26 15:58:01.161 | ERROR    | extractor.llm:extract_event2:334 - [EXTRACT EVENT 2] Failed to extract event list from response: ```json
{
    "trigger_word": "election",
